Code;Libellé;Médiane du niveau de vie 2021
54400;Nomeny;24970
54401;Nonhigny;20750
54402;Norroy-le-Sec;24920
54403;Norroy-lès-Pont-à-Mousson;26840
54404;Noviant-aux-Prés;20730
54405;Ochey;23680
54406;Ogéviller;19650
54407;Ognéville;N/A - résultat non disponible
54408;Olley;24950
54409;Omelmont;28290
54410;Onville;23470
54411;Ormes-et-Ville;27020
54412;Othe;N/A - résultat non disponible
54413;Ozerailles;23160
54414;Pagney-derrière-Barine;24420
54415;Pagny-sur-Moselle;23350
54416;Pannes;22560
54417;Parey-Saint-Césaire;25230
54418;Parroy;21750
54419;Parux;N/A - résultat non disponible
54420;Petit-Failly;N/A - résultat non disponible
54421;Petitmont;20970
54422;Pettonville;N/A - résultat non disponible
54423;Pexonne;20560
54424;Phlin;N/A - résultat non disponible
54425;Piennes;19130
54426;Pierre-la-Treiche;24540
54427;Pierre-Percée;N/A - résultat non disponible
54428;Pierrepont;21380
54429;Pierreville;25840
54430;Pompey;21140
54431;Pont-à-Mousson;21410
54432;Pont-Saint-Vincent;22410
54433;Port-sur-Seille;29050
54434;Praye;24610
54435;Prény;25630
54436;Preutin-Higny;26710
54437;Pulligny;25230
54438;Pulney;N/A - résultat non disponible
54439;Pulnoy;24590
54440;Puxe;25810
54441;Puxieux;25570
54442;Quevilloncourt;N/A - résultat non disponible
54443;Raon-lès-Leau;N/A - résultat non disponible
54444;Raucourt;25960
54445;Raville-sur-Sânon;22890
54446;Réchicourt-la-Petite;N/A - résultat non disponible
54447;Réclonville;N/A - résultat non disponible
54449;Rehainviller;24660
54450;Reherrey;20480
54451;Réhon;24070
54452;Reillon;N/A - résultat non disponible
54453;Rembercourt-sur-Mad;24070
54455;Remenoville;21890
54456;Réméréville;25640
54457;Remoncourt;N/A - résultat non disponible
54458;Repaix;N/A - résultat non disponible
54459;Richardménil;27570
54460;Rogéville;24630
54461;Romain;N/A - résultat non disponible
54462;Rosières-aux-Salines;24240
54463;Rosières-en-Haye;24640
54464;Rouves;N/A - résultat non disponible
54465;Roville-devant-Bayon;23380
54466;Royaumeix;24020
54467;Rozelieures;20650
54468;Saffais;24540
54469;Saint-Ail;26050
54470;Saint-Baussant;N/A - résultat non disponible
54471;Saint-Boingt;N/A - résultat non disponible
54472;Saint-Clément;21020
54473;Saint-Firmin;24440
54474;Sainte-Geneviève;26190
54475;Saint-Germain;24680
54476;Saint-Jean-lès-Longuyon;22010
54477;Saint-Julien-lès-Gorze;25190
54478;Saint-Marcel;25050
54479;Saint-Mard;N/A - résultat non disponible
54480;Saint-Martin;N/A - résultat non disponible
54481;Saint-Maurice-aux-Forges;23650
54482;Saint-Max;22560
54483;Saint-Nicolas-de-Port;22780
54484;Sainte-Pôle;23760
54485;Saint-Pancré;25060
54486;Saint-Remimont;25470
54487;Saint-Rémy-aux-Bois;N/A - résultat non disponible
54488;Saint-Sauveur;N/A - résultat non disponible
54489;Saint-Supplet;26590
54490;Saizerais;25740
54491;Sancy;24380
54492;Sanzey;20470
54493;Saulnes;23820
54494;Saulxerotte;23220
54495;Saulxures-lès-Nancy;25490
54496;Saulxures-lès-Vannes;20450
54497;Saxon-Sion;N/A - résultat non disponible
54498;Seichamps;24570
54499;Seicheprey;25510
54500;Selaincourt;22640
54501;Seranville;N/A - résultat non disponible
54502;Serres;22080
54504;Serrouville;25840
54505;Sexey-aux-Forges;26070
54507;Sionviller;26760
54508;Sivry;27310
54509;Sommerviller;24620
54510;Sornéville;24100
54511;Sponville;24810
54512;Tanconville;19330
54513;Tantonville;22600
54514;Tellancourt;25910
54515;Thélod;26450
54516;They-sous-Vaudemont;N/A - résultat non disponible
54517;Thézey-Saint-Martin;24720
54518;Thiaucourt-Regniéville;21220
54519;Thiaville-sur-Meurthe;21640
54520;Thiébauménil;23640
54521;Thil;24810
54522;Thorey-Lyautey;21610
54523;Thuilley-aux-Groseilles;26330
54524;Thumeréville;N/A - résultat non disponible
54525;Tiercelet;33830
54526;Tomblaine;21630
54527;Tonnoy;26920
54528;Toul;19940
54529;Tramont-Émy;N/A - résultat non disponible
54530;Tramont-Lassus;N/A - résultat non disponible
54531;Tramont-Saint-André;N/A - résultat non disponible
54532;Tremblecourt;22370
54533;Trieux;23130
54534;Trondes;22370
54535;Tronville;26960
54536;Tucquegnieux;21650
54537;Ugny;31880
54538;Uruffe;21590
54539;Vacqueville;21960
54540;Val-et-Châtillon;18100
54541;Valhey;24480
54542;Valleroy;23270
54543;Vallois;22340
54544;Vandelainville;25260
54545;Vandeléville;22410
54546;Vandières;24190
54547;Vandœuvre-lès-Nancy;18680
54548;Vannes-le-Châtel;21660
54549;Varangéville;22690
54550;Vathiménil;23840
54551;Vaucourt;N/A - résultat non disponible
54552;Vaudémont;N/A - résultat non disponible
54553;Vaudeville;25830
54554;Vaudigny;N/A - résultat non disponible
54555;Vaxainville;N/A - résultat non disponible
54556;Vého;27620
54557;Bois-de-Haye;30240
54558;Velaine-sous-Amance;24540
54559;Velle-sur-Moselle;27640
54560;Veney;N/A - résultat non disponible
54561;Vennezey;N/A - résultat non disponible
54562;Verdenal;21860
54563;Vézelise;22830
54564;Viéville-en-Haye;24380
54565;Vigneulles;26470
54566;Vilcey-sur-Trey;N/A - résultat non disponible
54567;Villacourt;22080
54568;Ville-au-Montois;23070
54569;Ville-au-Val;23600
54570;Villecey-sur-Mad;26310
54571;Ville-en-Vermois;29130
54572;Ville-Houdlémont;27630
54573;Villers-en-Haye;23740
54574;Villers-la-Chèvre;33370
54575;Villers-la-Montagne;31890
54576;Villers-le-Rond;27730
54577;Villers-lès-Moivrons;23080
54578;Villers-lès-Nancy;26760
54579;Villers-sous-Prény;23630
54580;Villerupt;22230
54581;Ville-sur-Yron;24660
54582;Villette;24600
54583;Villey-le-Sec;28380
54584;Villey-Saint-Étienne;26920
54585;Virecourt;24700
54586;Viterne;24120
54587;Vitrey;26330
54588;Vitrimont;24690
54589;Vittonville;25980
54590;Viviers-sur-Chiers;26900
54591;Voinémont;25800
54592;Vroncourt;25180
54593;Waville;24110
54594;Xammes;22280
54595;Xermaménil;24630
54596;Xeuilley;24940
54597;Xirocourt;23430
54598;Xivry-Circourt;23090
54599;Xonville;21360
54600;Xousse;22440
54601;Xures;N/A - résultat non disponible
54602;Han-devant-Pierrepont;22660
55001;Abainville;23230
55002;Abaucourt-Hautecourt;N/A - résultat non disponible
55004;Aincreville;N/A - résultat non disponible
55005;Amanty;N/A - résultat non disponible
55007;Ambly-sur-Meuse;25080
55008;Amel-sur-l'Étang;24750
55009;Ancemont;21840
55010;Ancerville;22850
55011;Andernay;23580
55012;Apremont-la-Forêt;22080
55013;Arrancy-sur-Crusnes;25640
55014;Aubréville;23070
55015;Aulnois-en-Perthois;24010
55017;Autrécourt-sur-Aire;22350
55018;Autréville-Saint-Lambert;N/A - résultat non disponible
55021;Avillers-Sainte-Croix;N/A - résultat non disponible
55022;Avioth;25880
55023;Avocourt;23190
55024;Azannes-et-Soumazannes;19770
55025;Baâlon;21250
55026;Badonvilliers-Gérauvilliers;19040
55027;Bannoncourt;21410
55028;Bantheville;22360
55029;Bar-le-Duc;21150
55031;Baudonvilliers;24510
55032;Baudrémont;N/A - résultat non disponible
55033;Baulny;N/A - résultat non disponible
55034;Bazeilles-sur-Othain;N/A - résultat non disponible
55035;Bazincourt-sur-Saulx;24460
55036;Beauclair;N/A - résultat non disponible
55037;Beaufort-en-Argonne;19610
55038;Beaulieu-en-Argonne;N/A - résultat non disponible
55039;Beaumont-en-Verdunois;N/A - résultat non disponible
55040;Beausite;22870
55041;Behonne;25240
55042;Belleray;25670
55043;Belleville-sur-Meuse;22230
55044;Belrain;N/A - résultat non disponible
55045;Belrupt-en-Verdunois;24380
55046;Beney-en-Woëvre;23090
55047;Béthelainville;20390
55048;Béthincourt;N/A - résultat non disponible
55049;Beurey-sur-Saulx;22370
55050;Bezonvaux;N/A - résultat non disponible
55051;Biencourt-sur-Orge;20690
55053;Billy-sous-Mangiennes;21700
55054;Bislée;N/A - résultat non disponible
55055;Blanzée;N/A - résultat non disponible
55057;Boinville-en-Woëvre;N/A - résultat non disponible
55058;Boncourt-sur-Meuse;22930
55059;Bonnet;21640
55060;Bonzée;24350
55061;Le Bouchon-sur-Saulx;22320
55062;Bouconville-sur-Madt;N/A - résultat non disponible
55063;Bouligny;18710
55064;Bouquemont;20630
55065;Boureuilles;24060
55066;Bovée-sur-Barboure;21890
55067;Boviolles;N/A - résultat non disponible
55068;Brabant-en-Argonne;21780
55069;Brabant-le-Roi;24030
55070;Brabant-sur-Meuse;25390
55071;Brandeville;20260
55072;Braquis;24840
55073;Bras-sur-Meuse;26310
55075;Brauvilliers;20240
55076;Bréhéville;16450
55077;Breux;24640
55078;Brieulles-sur-Meuse;20910
55079;Brillon-en-Barrois;25310
55080;Brixey-aux-Chanoines;N/A - résultat non disponible
55081;Brizeaux;N/A - résultat non disponible
55082;Brocourt-en-Argonne;N/A - résultat non disponible
55083;Brouennes;20460
55084;Broussey-en-Blois;N/A - résultat non disponible
55085;Broussey-Raulecourt;22860
55087;Bure;N/A - résultat non disponible
55088;Burey-en-Vaux;23880
55089;Burey-la-Côte;N/A - résultat non disponible
55093;Buxières-sous-les-Côtes;22660
55094;Buzy-Darmont;22080
55095;Cesse;19500
55096;Chaillon;20250
55097;Chalaines;22490
55099;Champneuville;23110
55100;Champougny;24740
55101;Chardogne;25830
55102;Charny-sur-Meuse;25320
55103;Charpentry;N/A - résultat non disponible
55104;Chassey-Beaupré;N/A - résultat non disponible
55105;Châtillon-sous-les-Côtes;23430
55106;Chattancourt;24440
55107;Chaumont-devant-Damvillers;N/A - résultat non disponible
55108;Chaumont-sur-Aire;26710
55109;Chauvency-le-Château;21230
55110;Chauvency-Saint-Hubert;22630
55111;Chauvoncourt;23780
55113;Cheppy;23400
55114;Chonville-Malaumont;22100
55115;Cierges-sous-Montfaucon;N/A - résultat non disponible
55116;Le Claon;N/A - résultat non disponible
55117;Clermont-en-Argonne;21480
55118;Cléry-le-Grand;N/A - résultat non disponible
55119;Cléry-le-Petit;21380
55120;Combles-en-Barrois;24810
55121;Combres-sous-les-Côtes;24050
55122;Commercy;19120
55123;Les Hauts-de-Chée;22420
55124;Consenvoye;22280
55125;Contrisson;22110
55127;Courcelles-en-Barrois;N/A - résultat non disponible
55128;Courcelles-sur-Aire;N/A - résultat non disponible
55129;Courouvre;N/A - résultat non disponible
55132;Cousances-les-Forges;21700
55133;Couvertpuis;N/A - résultat non disponible
55134;Couvonges;25070
55137;Cuisy;N/A - résultat non disponible
55138;Culey;23870
55139;Cumières-le-Mort-Homme;N/A - résultat non disponible
55140;Cunel;N/A - résultat non disponible
55141;Dagonville;N/A - résultat non disponible
55142;Dainville-Bertheléville;21260
55143;Damloup;26890
55144;Dammarie-sur-Saulx;21810
55145;Damvillers;20510
55146;Dannevoux;20880
55148;Delouze-Rosières;20290
55149;Delut;21520
55150;Demange-Baudignécourt;22320
55153;Dieppe-sous-Douaumont;22280
55154;Dieue-sur-Meuse;21830
55155;Dombasle-en-Argonne;23750
55156;Dombras;19000
55157;Dommartin-la-Montagne;N/A - résultat non disponible
55158;Dommary-Baroncourt;21200
55159;Dompcevrin;21840
55160;Dompierre-aux-Bois;N/A - résultat non disponible
55162;Domremy-la-Canne;N/A - résultat non disponible
55163;Doncourt-aux-Templiers;N/A - résultat non disponible
55165;Doulcon;21420
55166;Dugny-sur-Meuse;23250
55167;Dun-sur-Meuse;18820
55168;Duzey;N/A - résultat non disponible
55169;Écouviez;24730
55170;Écurey-en-Verdunois;23650
55171;Eix;24850
55172;Les Éparges;N/A - résultat non disponible
55173;Épiez-sur-Meuse;N/A - résultat non disponible
55174;Épinonville;N/A - résultat non disponible
55175;Érize-la-Brûlée;25130
55177;Érize-la-Petite;N/A - résultat non disponible
55178;Érize-Saint-Dizier;23970
55179;Erneville-aux-Bois;24380
55180;Esnes-en-Argonne;23710
55181;Étain;19930
55182;Éton;20990
55183;Étraye;N/A - résultat non disponible
55184;Euville;21610
55185;Èvres;N/A - résultat non disponible
55186;Fains-Véel;25050
55188;Flassigny;N/A - résultat non disponible
55189;Fleury-devant-Douaumont;N/A - résultat non disponible
55191;Foameix-Ornel;25080
55192;Fontaines-Saint-Clair;N/A - résultat non disponible
55193;Forges-sur-Meuse;21200
55194;Foucaucourt-sur-Thabas;N/A - résultat non disponible
55195;Fouchères-aux-Bois;24930
55196;Frémeréville-sous-les-Côtes;23380
55197;Fresnes-au-Mont;24990
55198;Fresnes-en-Woëvre;22760
55199;Froidos;N/A - résultat non disponible
55200;Fromeréville-les-Vallons;21820
55201;Fromezey;N/A - résultat non disponible
55202;Futeau;22120
55204;Génicourt-sur-Meuse;20670
55206;Gercourt-et-Drillancourt;19870
55207;Géry;N/A - résultat non disponible
55208;Gesnes-en-Argonne;N/A - résultat non disponible
55210;Gimécourt;N/A - résultat non disponible
55211;Gincrey;N/A - résultat non disponible
55212;Girauvoisin;N/A - résultat non disponible
55214;Givrauval;24670
55215;Gondrecourt-le-Château;20040
55216;Gouraincourt;N/A - résultat non disponible
55217;Goussaincourt;21420
55218;Gremilly;N/A - résultat non disponible
55219;Grimaucourt-en-Woëvre;N/A - résultat non disponible
55220;Grimaucourt-près-Sampigny;N/A - résultat non disponible
55221;Guerpont;22430
55222;Gussainville;N/A - résultat non disponible
55224;Haironville;24010
55225;Halles-sous-les-Côtes;22190
55226;Han-lès-Juvigny;23090
55228;Hannonville-sous-les-Côtes;20610
55229;Han-sur-Meuse;22040
55232;Harville;21980
55236;Haudainville;23250
55237;Haudiomont;20140
55239;Haumont-près-Samogneux;N/A - résultat non disponible
55241;Heippes;N/A - résultat non disponible
55242;Hennemont;23360
55243;Herbeuville;22690
55244;Herméville-en-Woëvre;22420
55245;Heudicourt-sous-les-Côtes;22760
55246;Hévilliers;21570
55247;Horville-en-Ornois;N/A - résultat non disponible
55248;Houdelaincourt;22030
55250;Inor;21600
55251;Ippécourt;N/A - résultat non disponible
55252;Iré-le-Sec;24980
55253;Les Islettes;20560
55254;Les Trois-Domaines;21090
55255;Jametz;21260
55256;Jonville-en-Woëvre;23170
55257;Jouy-en-Argonne;N/A - résultat non disponible
55258;Geville;21570
55260;Julvécourt;N/A - résultat non disponible
55261;Juvigny-en-Perthois;22050
55262;Juvigny-sur-Loison;21170
55263;Kœur-la-Grande;22800
55264;Kœur-la-Petite;20490
55265;Labeuville;22610
55266;Lachalade;N/A - résultat non disponible
55267;Lachaussée;23800
55268;Lacroix-sur-Meuse;23170
55269;Lahaymeix;N/A - résultat non disponible
55270;Lahayville;N/A - résultat non disponible
55271;Laheycourt;23060
55272;Laimont;24520
55274;Lamorville;21870
55275;Lamouilly;N/A - résultat non disponible
55276;Landrecourt-Lempire;22450
55278;Laneuville-au-Rupt;23310
55279;Laneuville-sur-Meuse;19810
55280;Lanhères;N/A - résultat non disponible
55281;Latour-en-Woëvre;N/A - résultat non disponible
55282;Lavallée;N/A - résultat non disponible
55284;Lavincourt;N/A - résultat non disponible
55285;Lavoye;23890
55286;Lemmes;22540
55288;Lérouville;20170
55289;Levoncourt;N/A - résultat non disponible
55290;Lignières-sur-Aire;N/A - résultat non disponible
55291;Ligny-en-Barrois;20330
55292;Liny-devant-Dun;21620
55293;Lion-devant-Dun;22390
55295;Lisle-en-Barrois;N/A - résultat non disponible
55296;L'Isle-en-Rigault;23410
55297;Lissey;18240
55298;Loisey;23770
55299;Loison;20030
55300;Longeaux;23580
55301;Longchamps-sur-Aire;22460
55302;Longeville-en-Barrois;22840
55303;Loupmont;N/A - résultat non disponible
55304;Louppy-le-Château;24530
55306;Louppy-sur-Loison;22580
55307;Louvemont-Côte-du-Poivre;N/A - résultat non disponible
55310;Luzy-Saint-Martin;22050
55311;Maizeray;N/A - résultat non disponible
55312;Maizey;23240
55313;Malancourt;N/A - résultat non disponible
55315;Mandres-en-Barrois;20030
55316;Mangiennes;21750
55317;Manheulles;24070
55320;Marchéville-en-Woëvre;N/A - résultat non disponible
55321;Marre;25380
55322;Marson-sur-Barboure;N/A - résultat non disponible
55323;Martincourt-sur-Meuse;N/A - résultat non disponible
55324;Marville;21170
55325;Maucourt-sur-Orne;N/A - résultat non disponible
55326;Maulan;21450
55327;Mauvages;22180
55328;Maxey-sur-Vaise;20950
55329;Mécrin;21170
55330;Méligny-le-Grand;N/A - résultat non disponible
55331;Méligny-le-Petit;N/A - résultat non disponible
55332;Menaucourt;22770
55333;Ménil-aux-Bois;N/A - résultat non disponible
55334;Ménil-la-Horgne;22750
55335;Ménil-sur-Saulx;22760
55336;Merles-sur-Loison;22470
55338;Milly-sur-Bradon;19580
55339;Mogeville;N/A - résultat non disponible
55340;Mognéville;22040
55341;Moirey-Flabas-Crépion;25370
55343;Montblainville;N/A - résultat non disponible
55344;Montbras;N/A - résultat non disponible
55345;Mont-devant-Sassey;20930
55346;Montfaucon-d'Argonne;20220
55347;Les Monthairons;22560
55348;Montiers-sur-Saulx;19760
55349;Montigny-devant-Sassey;22940
55350;Montigny-lès-Vaucouleurs;N/A - résultat non disponible
55351;Montmédy;21010
55352;Montplonne;21540
55353;Montsec;N/A - résultat non disponible
55355;Montzéville;21340
55356;Moranville;24550
55357;Morgemoulin;23380
55358;Chanteraine;26360
55359;Morley;23490
55360;Mouilly;N/A - résultat non disponible
55361;Moulainville;25020
55362;Moulins-Saint-Hubert;21630
55363;Moulotte;N/A - résultat non disponible
55364;Mouzay;21300
55365;Murvaux;17560
55366;Val-d'Ornain;24320
55367;Muzeray;25940
55368;Naives-en-Blois;22050
55369;Naives-Rosières;23540
55370;Naix-aux-Forges;21600
55371;Nançois-le-Grand;N/A - résultat non disponible
55372;Nançois-sur-Ornain;22020
55373;Nant-le-Grand;N/A - résultat non disponible
55374;Nant-le-Petit;N/A - résultat non disponible
55375;Nantillois;N/A - résultat non disponible
55376;Nantois;N/A - résultat non disponible
55377;Nepvant;N/A - résultat non disponible
55378;Nettancourt;19790
55379;Le Neufour;N/A - résultat non disponible
55380;Neuville-en-Verdunois;N/A - résultat non disponible
55381;Neuville-lès-Vaucouleurs;22860
55382;Neuville-sur-Ornain;21470
55383;Neuvilly-en-Argonne;23210
55384;Nicey-sur-Aire;22420
55385;Nixéville-Blercourt;24530
55386;Nonsard-Lamarche;24050
55387;Nouillonpont;23420
55388;Noyers-Auzécourt;22970
55389;Nubécourt;23430
55391;Olizy-sur-Chiers;23340
55394;Ornes;N/A - résultat non disponible
55395;Osches;N/A - résultat non disponible
55396;Ourches-sur-Meuse;22260
55397;Pagny-la-Blanche-Côte;20100
55398;Pagny-sur-Meuse;22350
